Study,headstable,Scan,ROI,CoordSys,Subjects,Women,Gender,Mode,FixedRandom,Stimuli,Method_,Emotion,Valence,EERMean,EERSD,EERRS,Subtraction,Contrast,Target,Ref,Other,Intrascan_cog,x,y,z,zscore,tscore,p_threshold,pcorrection,Region,Notes,SubjectiveWeights,Affect_focus,Cog_load,object_eval,feel_arousal,phys_arous
Wicker2003,no,fMRI,yes,T88,14,0,m,mix,rand,odor,olfaction,aff,neg,yes,yes,yes,pleasant_odor_vs_rest,407,NaN,NaN,NaN,NaN,38,-2,2,NaN,4.5,0.005,uncorrected,R_Anterior_insula,NaN,1,NaN,no,NaN,high,NaN
Wicker2003,no,fMRI,yes,T88,14,0,m,mix,rand,odor,olfaction,aff,neg,yes,yes,yes,pleasant_odor_vs_rest,407,NaN,NaN,NaN,NaN,26,28,8,NaN,9.31,0.005,uncorrected,R_Anterior_tip_of_caudate,NaN,1,NaN,no,NaN,high,NaN
Wicker2003,no,fMRI,yes,T88,14,0,m,mix,rand,odor,olfaction,aff,neg,yes,yes,yes,pleasant_odor_vs_rest,407,NaN,NaN,NaN,NaN,48,42,20,NaN,5,0.005,uncorrected,R_Middle_frontal_gyrus,NaN,1,NaN,no,NaN,high,NaN
Wicker2003,no,fMRI,yes,T88,14,0,m,mix,rand,odor,olfaction,aff,neg,yes,yes,yes,pleasant_odor_vs_rest,407,NaN,NaN,NaN,NaN,-46,34,20,NaN,6.52,0.005,uncorrected,L_Middle_frontal_gyrus,NaN,1,NaN,no,NaN,high,NaN
Wicker2003,no,fMRI,yes,T88,14,0,m,mix,rand,odor,olfaction,aff,neg,yes,yes,yes,pleasant_odor_vs_rest,407,NaN,NaN,NaN,NaN,46,9,25,NaN,4.77,0.005,uncorrected,R_Precentral_sulcus,NaN,1,NaN,no,NaN,high,NaN
Wicker2003,no,fMRI,yes,T88,14,0,m,mix,rand,odor,olfaction,aff,neg,yes,yes,yes,pleasant_odor_vs_rest,407,NaN,NaN,NaN,NaN,40,30,26,NaN,5.13,0.005,uncorrected,R_Middle_frontal_gyrus,NaN,1,NaN,no,NaN,high,NaN
Wicker2003,no,fMRI,yes,T88,14,0,m,mix,rand,odor,olfaction,aff,neg,yes,yes,yes,pleasant_odor_vs_rest,407,NaN,NaN,NaN,NaN,44,-58,47,NaN,4.48,0.005,uncorrected,R_Rostral_inf._Parietal_lobule,NaN,1,NaN,no,NaN,high,NaN
Wicker2003,no,fMRI,yes,T88,14,0,m,mix,rand,odor,olfaction,aff,neg,yes,yes,yes,pleasant_odor_vs_rest,407,NaN,NaN,NaN,NaN,34,-65,53,NaN,4.83,0.005,uncorrected,R_Superior_parietal_lobule,NaN,1,NaN,no,NaN,high,NaN
Wicker2003,no,fMRI,no,T88,14,0,m,mix,rand,faces,visual,disgust,neg,yes,yes,yes,overlap_between_experiencing_disgust_and_seeing_disgust_face_vs_baseline_conditions,408,NaN,NaN,NaN,NaN,-38,25,-6,NaN,NaN,0.05,uncorrected,L_Anterior_insula_inferior_frontal_gyrus,NaN,1,NaN,no,NaN,high,NaN
Wicker2003,no,fMRI,no,T88,14,0,m,mix,rand,faces,visual,disgust,neg,yes,yes,yes,overlap_between_experiencing_disgust_and_seeing_disgust_face_vs_baseline_conditions,408,NaN,NaN,NaN,NaN,-34,27,4,NaN,NaN,0.05,uncorrected,L_Anterior_insula_inferior_frontal_gyrus,NaN,1,NaN,no,NaN,high,NaN
Wicker2003,no,fMRI,no,T88,14,0,m,mix,rand,faces,visual,disgust,neg,yes,yes,yes,overlap_between_experiencing_disgust_and_seeing_disgust_face_vs_baseline_conditions,408,NaN,NaN,NaN,NaN,-34,10,14,NaN,NaN,0.05,uncorrected,L_Anterior_insula,NaN,1,NaN,no,NaN,high,NaN
Wicker2003,no,fMRI,no,T88,14,0,m,mix,rand,faces,visual,disgust,neg,yes,yes,yes,overlap_between_experiencing_disgust_and_seeing_disgust_face_vs_baseline_conditions,408,NaN,NaN,NaN,NaN,4,25,26,NaN,NaN,0.05,uncorrected,R_Anterior_cingulate_cortex,NaN,1,NaN,no,NaN,high,NaN
Wicker2003,no,fMRI,yes,T88,14,0,m,mix,rand,faces,visual,disgust,neg,NaN,NaN,NaN,observation_of_disgust_face_vs_neutral_face,409,NaN,NaN,NaN,NaN,-24,29,2,4.03,NaN,0.005,uncorrected,L_Anterior_insula_inferior_frontal_gyrus,NaN,1,NaN,no,NaN,high,NaN
Wicker2003,no,fMRI,yes,T88,14,0,m,mix,rand,faces,visual,disgust,neg,NaN,NaN,NaN,observation_of_disgust_face_vs_neutral_face,409,NaN,NaN,NaN,NaN,-24,8,11,4.59,NaN,0.005,uncorrected,L_Anterior_insula,NaN,1,NaN,no,NaN,high,NaN
Wicker2003,no,fMRI,no,T88,14,0,m,mix,rand,faces,visual,disgust,neg,NaN,NaN,NaN,observation_of_disgust_face_vs_neutral_face,410,NaN,NaN,NaN,NaN,-30,-73,-13,5.37,NaN,0.005,uncorrected,L_Fusiform_gyrus_declive,NaN,1,NaN,no,NaN,high,NaN
Wicker2003,no,fMRI,no,T88,14,0,m,mix,rand,faces,visual,disgust,neg,NaN,NaN,NaN,observation_of_disgust_face_vs_neutral_face,410,NaN,NaN,NaN,NaN,44,-68,-8,5.23,NaN,0.005,uncorrected,R_Middle_occipital,NaN,1,NaN,no,NaN,high,NaN
Wicker2003,no,fMRI,no,T88,14,0,m,mix,rand,faces,visual,disgust,neg,NaN,NaN,NaN,observation_of_disgust_face_vs_neutral_face,410,NaN,NaN,NaN,NaN,-4,-26,-7,5.77,NaN,0.005,uncorrected,L_Brain_stem,NaN,1,NaN,no,NaN,high,NaN
Wicker2003,no,fMRI,no,T88,14,0,m,mix,rand,faces,visual,disgust,neg,NaN,NaN,NaN,observation_of_disgust_face_vs_neutral_face,410,NaN,NaN,NaN,NaN,-38,25,-6,5.41,NaN,0.005,uncorrected,L_Inferior_frontal_gyrus,NaN,1,NaN,no,NaN,high,NaN
Wicker2003,no,fMRI,no,T88,14,0,m,mix,rand,faces,visual,disgust,neg,NaN,NaN,NaN,observation_of_disgust_face_vs_neutral_face,410,NaN,NaN,NaN,NaN,22,12,-1,5.2,NaN,0.005,uncorrected,R_Pulvinar_lentiform_nucleus,NaN,1,NaN,no,NaN,high,NaN
Wicker2003,no,fMRI,no,T88,14,0,m,mix,rand,faces,visual,disgust,neg,NaN,NaN,NaN,observation_of_disgust_face_vs_neutral_face,410,NaN,NaN,NaN,NaN,61,-42,9,4.48,NaN,0.005,uncorrected,R_Superior_temporal_sulcus,NaN,1,NaN,no,NaN,high,NaN
Wicker2003,no,fMRI,no,T88,14,0,m,mix,rand,faces,visual,disgust,neg,NaN,NaN,NaN,observation_of_disgust_face_vs_neutral_face,410,NaN,NaN,NaN,NaN,63,12,12,5.11,NaN,0.005,uncorrected,R_Precentral_gyrus,NaN,1,NaN,no,NaN,high,NaN
Wicker2003,no,fMRI,no,T88,14,0,m,mix,rand,faces,visual,disgust,neg,NaN,NaN,NaN,observation_of_disgust_face_vs_neutral_face,410,NaN,NaN,NaN,NaN,-50,-13,17,6.13,NaN,0.005,uncorrected,L_Dorsal_bank_of__the_silvian_fissure,NaN,1,NaN,no,NaN,high,NaN
Wicker2003,no,fMRI,no,T88,14,0,m,mix,rand,faces,visual,disgust,neg,NaN,NaN,NaN,observation_of_disgust_face_vs_neutral_face,410,NaN,NaN,NaN,NaN,-36,55,19,5.33,NaN,0.005,uncorrected,L_Middle_frontal_gyrus,NaN,1,NaN,no,NaN,high,NaN
Wicker2003,no,fMRI,no,T88,14,0,m,mix,rand,faces,visual,disgust,neg,NaN,NaN,NaN,observation_of_disgust_face_vs_neutral_face,410,NaN,NaN,NaN,NaN,40,-47,28,4.71,NaN,0.005,uncorrected,R_Supramarginal_gyrus,NaN,1,NaN,no,NaN,high,NaN
Wicker2003,no,fMRI,no,T88,14,0,m,mix,rand,faces,visual,disgust,neg,NaN,NaN,NaN,observation_of_disgust_face_vs_neutral_face,410,NaN,NaN,NaN,NaN,4,25,26,5.59,NaN,0.005,uncorrected,R_Cingulate_gyrus,NaN,1,NaN,no,NaN,high,NaN
Wicker2003,no,fMRI,no,T88,14,0,m,mix,rand,faces,visual,disgust,neg,NaN,NaN,NaN,observation_of_disgust_face_vs_neutral_face,410,NaN,NaN,NaN,NaN,53,10,36,5.07,NaN,0.005,uncorrected,R_Middle_frontal,NaN,1,NaN,no,NaN,high,NaN
Wicker2003,no,fMRI,no,T88,14,0,m,mix,rand,faces,visual,disgust,neg,NaN,NaN,NaN,observation_of_disgust_face_vs_neutral_face,410,NaN,NaN,NaN,NaN,-4,14,44,4.22,NaN,0.005,uncorrected,L_Cingulate_medial_frontal_gyrus,NaN,1,NaN,no,NaN,high,NaN
Wicker2003,no,fMRI,no,T88,14,0,m,mix,rand,faces,visual,disgust,neg,NaN,NaN,NaN,observation_of_disgust_face_vs_neutral_face,410,NaN,NaN,NaN,NaN,-51,-17,49,6.63,NaN,0.005,uncorrected,L_Postcentral_gyrus,NaN,1,NaN,no,NaN,high,NaN
Wicker2003,no,fMRI,no,T88,14,0,m,mix,rand,faces,visual,disgust,neg,NaN,NaN,NaN,observation_of_disgust_face_vs_neutral_face,410,NaN,NaN,NaN,NaN,8,14,47,6.12,NaN,0.005,uncorrected,R_Superior_medial_frontal_gyrus,NaN,1,NaN,no,NaN,high,NaN
Wicker2003,no,fMRI,no,T88,14,0,m,mix,rand,faces,visual,aff,pos,NaN,NaN,NaN,observation_of_pleasure_face_vs_neutral_face,411,NaN,NaN,NaN,NaN,-2,-63,-17,5.9,NaN,0.005,uncorrected,L_Cerebellum_declive,NaN,1,NaN,no,NaN,high,NaN
Wicker2003,no,fMRI,no,T88,14,0,m,mix,rand,faces,visual,aff,pos,NaN,NaN,NaN,observation_of_pleasure_face_vs_neutral_face,411,NaN,NaN,NaN,NaN,-16,-11,-18,4.1,NaN,0.005,uncorrected,L_Parahippocampal_gyrus,NaN,1,NaN,no,NaN,high,NaN
Wicker2003,no,fMRI,no,T88,14,0,m,mix,rand,faces,visual,aff,pos,NaN,NaN,NaN,observation_of_pleasure_face_vs_neutral_face,411,NaN,NaN,NaN,NaN,40,-73,-13,3.73,NaN,0.005,uncorrected,R_Fusiform_gyrus,NaN,1,NaN,no,NaN,high,NaN
Wicker2003,no,fMRI,no,T88,14,0,m,mix,rand,faces,visual,aff,pos,NaN,NaN,NaN,observation_of_pleasure_face_vs_neutral_face,411,NaN,NaN,NaN,NaN,-50,-11,10,4.68,NaN,0.005,uncorrected,L_Precentral_gyrus,NaN,1,NaN,no,NaN,high,NaN
Wicker2003,no,fMRI,no,T88,14,0,m,mix,rand,faces,visual,aff,pos,NaN,NaN,NaN,observation_of_pleasure_face_vs_neutral_face,411,NaN,NaN,NaN,NaN,48,24,15,4.81,NaN,0.005,uncorrected,R_Inferior_frontal_gyrus,NaN,1,NaN,no,NaN,high,NaN
Wicker2003,no,fMRI,no,T88,14,0,m,mix,rand,faces,visual,aff,pos,NaN,NaN,NaN,observation_of_pleasure_face_vs_neutral_face,411,NaN,NaN,NaN,NaN,6,-66,44,4.4,NaN,0.005,uncorrected,R_Precuneus,NaN,1,NaN,no,NaN,high,NaN
Wicker2003,no,fMRI,yes,T88,14,0,m,mix,rand,faces,visual,disgust,neg,NaN,NaN,NaN,overlap_between_experiencing_disgust_and_seeing_disgust_face_vs_baseline_conditions,412,NaN,NaN,NaN,NaN,-38,25,-6,NaN,NaN,0.05,uncorrected,L_Anterior_insula_inferior_frontal_gyrus,NaN,1,NaN,no,NaN,high,NaN
Wicker2003,no,fMRI,yes,T88,14,0,m,mix,rand,faces,visual,disgust,neg,NaN,NaN,NaN,overlap_between_experiencing_disgust_and_seeing_disgust_face_vs_baseline_conditions,412,NaN,NaN,NaN,NaN,-34,27,4,NaN,NaN,0.05,uncorrected,L_Anterior_insula_inferior_frontal_gyrus,NaN,1,NaN,no,NaN,high,NaN
Wicker2003,no,fMRI,yes,T88,14,0,m,mix,rand,faces,visual,disgust,neg,NaN,NaN,NaN,overlap_between_experiencing_disgust_and_seeing_disgust_face_vs_baseline_conditions,412,NaN,NaN,NaN,NaN,-34,10,14,NaN,NaN,0.05,uncorrected,L_Anterior_insula,NaN,1,NaN,no,NaN,high,NaN
Wicker2003,no,fMRI,yes,T88,14,0,m,mix,rand,faces,visual,disgust,neg,NaN,NaN,NaN,overlap_between_experiencing_disgust_and_seeing_disgust_face_vs_baseline_conditions,412,NaN,NaN,NaN,NaN,4,25,26,NaN,NaN,0.05,uncorrected,R_Anterior_cingulate_cortex,NaN,1,NaN,no,NaN,high,NaN
Wildgruber2005,no,fMRI,no,MNI,10,5,b,per,rand,sentences,auditory,mixed,mixed,NaN,NaN,NaN,emotion_vs_baseline,413,NaN,NaN,NaN,NaN,3,9,57,NaN,9.28,0.05,corrected,sma_acc,NaN,1,foreground,yes,stimulus,NaN,NaN
Wildgruber2005,no,fMRI,no,MNI,10,5,b,per,rand,sentences,auditory,mixed,mixed,NaN,NaN,NaN,emotion_vs_baseline,413,NaN,NaN,NaN,NaN,-48,9,30,NaN,9.52,0.05,corrected,dlfc,NaN,1,foreground,yes,stimulus,NaN,NaN
Wildgruber2005,no,fMRI,no,MNI,10,5,b,per,rand,sentences,auditory,mixed,mixed,NaN,NaN,NaN,emotion_vs_baseline,413,NaN,NaN,NaN,NaN,51,33,15,NaN,16.89,0.05,corrected,dlfc,NaN,1,foreground,yes,stimulus,NaN,NaN
Wildgruber2005,no,fMRI,no,MNI,10,5,b,per,rand,sentences,auditory,mixed,mixed,NaN,NaN,NaN,emotion_vs_baseline,413,NaN,NaN,NaN,NaN,-45,30,-12,NaN,7.67,0.05,corrected,obfc,NaN,1,foreground,yes,stimulus,NaN,NaN
Wildgruber2005,no,fMRI,no,MNI,10,5,b,per,rand,sentences,auditory,mixed,mixed,NaN,NaN,NaN,emotion_vs_baseline,413,NaN,NaN,NaN,NaN,48,36,-18,NaN,7.33,0.05,corrected,obfc,NaN,1,foreground,yes,stimulus,NaN,NaN
Wildgruber2005,no,fMRI,no,MNI,10,5,b,per,rand,sentences,auditory,mixed,mixed,NaN,NaN,NaN,emotion_vs_baseline,413,NaN,NaN,NaN,NaN,-45,-9,18,NaN,12.08,0.05,corrected,rolandic_area,NaN,1,foreground,yes,stimulus,NaN,NaN
Wildgruber2005,no,fMRI,no,MNI,10,5,b,per,rand,sentences,auditory,mixed,mixed,NaN,NaN,NaN,emotion_vs_baseline,413,NaN,NaN,NaN,NaN,45,3,24,NaN,13.29,0.05,corrected,rolandic_area,NaN,1,foreground,yes,stimulus,NaN,NaN
Wildgruber2005,no,fMRI,no,MNI,10,5,b,per,rand,sentences,auditory,mixed,mixed,NaN,NaN,NaN,emotion_vs_baseline,413,NaN,NaN,NaN,NaN,39,-51,48,NaN,9.89,0.05,corrected,ipl,NaN,1,foreground,yes,stimulus,NaN,NaN
Wildgruber2005,no,fMRI,no,MNI,10,5,b,per,rand,sentences,auditory,mixed,mixed,NaN,NaN,NaN,emotion_vs_baseline,413,NaN,NaN,NaN,NaN,-60,-45,9,NaN,8.96,0.05,corrected,ipl,NaN,1,foreground,yes,stimulus,NaN,NaN
Wildgruber2005,no,fMRI,no,MNI,10,5,b,per,rand,sentences,auditory,mixed,mixed,NaN,NaN,NaN,emotion_vs_baseline,413,NaN,NaN,NaN,NaN,48,-45,6,NaN,12.32,0.05,corrected,stg,NaN,1,foreground,yes,stimulus,NaN,NaN
Wildgruber2005,no,fMRI,no,MNI,10,5,b,per,rand,sentences,auditory,mixed,mixed,NaN,NaN,NaN,emotion_vs_baseline,413,NaN,NaN,NaN,NaN,-36,-3,-15,NaN,11.18,0.05,corrected,stg,NaN,1,foreground,yes,stimulus,NaN,NaN
Wildgruber2005,no,fMRI,no,MNI,10,5,b,per,rand,sentences,auditory,mixed,mixed,NaN,NaN,NaN,emotion_vs_baseline,413,NaN,NaN,NaN,NaN,45,15,-30,NaN,16.18,0.05,corrected,mtg,NaN,1,foreground,yes,stimulus,NaN,NaN
Wildgruber2005,no,fMRI,no,MNI,10,5,b,per,rand,sentences,auditory,mixed,mixed,NaN,NaN,NaN,emotion_vs_baseline,413,NaN,NaN,NaN,NaN,-6,-27,-3,NaN,11.44,0.05,corrected,mtg,NaN,1,foreground,yes,stimulus,NaN,NaN
Wildgruber2005,no,fMRI,no,MNI,10,5,b,per,rand,sentences,auditory,mixed,mixed,NaN,NaN,NaN,emotion_vs_baseline,413,NaN,NaN,NaN,NaN,6,-21,0,NaN,15.75,0.05,corrected,thalamus,NaN,1,foreground,yes,stimulus,NaN,NaN
Wildgruber2005,no,fMRI,no,MNI,10,5,b,per,rand,sentences,auditory,mixed,mixed,NaN,NaN,NaN,emotion_vs_baseline,413,NaN,NaN,NaN,NaN,-30,-60,-27,NaN,13.56,0.05,corrected,thalamus,NaN,1,foreground,yes,stimulus,NaN,NaN
Wildgruber2005,no,fMRI,no,MNI,10,5,b,per,rand,sentences,auditory,mixed,mixed,NaN,NaN,NaN,emotion_vs_baseline,413,NaN,NaN,NaN,NaN,42,-63,-33,NaN,10.86,0.05,corrected,cerebellum,NaN,1,foreground,yes,stimulus,NaN,NaN
Wildgruber2005,no,fMRI,no,MNI,10,5,b,per,rand,sentences,auditory,mixed,mixed,NaN,NaN,NaN,emotion_vs_baseline,413,NaN,NaN,NaN,NaN,-6,-72,-30,NaN,14.73,0.05,corrected,cerebellum,NaN,1,foreground,yes,stimulus,NaN,NaN
Williams_M2005,no,fMRI,yes,MNI,13,4,b,per,rand,faces,visual,mixed,mixed,NaN,NaN,NaN,attend_face_vs_attend_house,414,NaN,NaN,NaN,NaN,-42,-18,-18,3.79,NaN,0.01,uncorrected,L_Fusiform_Face_Area,NaN,1,background,yes,NaN,NaN,NaN
Williams_M2005,no,fMRI,yes,MNI,13,4,b,per,rand,faces,visual,mixed,mixed,NaN,NaN,NaN,attend_face_vs_attend_house,414,NaN,NaN,NaN,NaN,40,-34,-18,2.82,NaN,0.01,uncorrected,R_Fusiform_Face_Area,NaN,1,background,yes,NaN,NaN,NaN
Williams_M2005,no,fMRI,yes,MNI,13,4,b,per,rand,faces,visual,mixed,mixed,NaN,NaN,NaN,attend_face_vs_attend_house,414,NaN,NaN,NaN,NaN,56,-54,16,6.18,NaN,0.01,uncorrected,R_STS,NaN,1,background,yes,NaN,NaN,NaN
Williams_L01,no,fMRI,no,T88,11,0,m,per,fixed,faces,visual,fear,neg,NaN,NaN,NaN,fear_vs_neutral,415,NaN,NaN,NaN,NaN,-40,-74,-11,NaN,NaN,0.005,uncorrected,L_fusiform_inferior_temporal_middle_occipital_gyri,NaN,0.75,background,yes,NaN,NaN,NaN
Williams_L01,no,fMRI,no,T88,11,0,m,per,fixed,faces,visual,fear,neg,NaN,NaN,NaN,fear_vs_neutral,415,NaN,NaN,NaN,NaN,-47,-70,-8,NaN,NaN,0.005,uncorrected,L_fusiform_inferior_temporal_middle_occipital_gyri,NaN,0.75,background,yes,NaN,NaN,NaN
Williams_L01,no,fMRI,no,T88,11,0,m,per,fixed,faces,visual,fear,neg,NaN,NaN,NaN,fear_vs_neutral,415,NaN,NaN,NaN,NaN,-51,-60,-8,NaN,NaN,0.005,uncorrected,L_fusiform_inferior_temporal_middle_occipital_gyri,NaN,0.75,background,yes,NaN,NaN,NaN
Williams_L01,no,fMRI,no,T88,11,0,m,per,fixed,faces,visual,fear,neg,NaN,NaN,NaN,fear_vs_neutral,415,NaN,NaN,NaN,NaN,-4,-70,20,NaN,NaN,0.005,uncorrected,R_Parieto_occipital_sulcus,NaN,0.75,background,yes,NaN,NaN,NaN
Williams_L01,no,fMRI,no,T88,11,0,m,per,fixed,faces,visual,fear,neg,NaN,NaN,NaN,fear_vs_neutral,415,NaN,NaN,NaN,NaN,11,-77,27,NaN,NaN,0.005,uncorrected,R_Parieto_occipital_sulcus,NaN,0.75,background,yes,NaN,NaN,NaN
Williams_L01,no,fMRI,no,T88,11,0,m,per,fixed,faces,visual,fear,neg,NaN,NaN,NaN,fear_vs_neutral,415,NaN,NaN,NaN,NaN,18,22,20,NaN,NaN,0.005,uncorrected,R_anterior_cingulate_gyrus,NaN,0.75,background,yes,NaN,NaN,NaN
Williams_L01,no,fMRI,no,T88,11,0,m,per,fixed,faces,visual,fear,neg,NaN,NaN,NaN,fear_vs_neutral,415,NaN,NaN,NaN,NaN,25,4,32,NaN,NaN,0.005,uncorrected,R_Lateral_frontal_cortex,NaN,0.75,background,yes,NaN,NaN,NaN
Williams_L01,no,fMRI,no,T88,11,0,m,per,fixed,faces,visual,fear,neg,NaN,NaN,NaN,fear_vs_neutral,415,NaN,NaN,NaN,NaN,-32,-32,36,NaN,NaN,0.005,uncorrected,L_Inferior_parietal_lobule,NaN,0.75,background,yes,NaN,NaN,NaN
Williams_L01,no,fMRI,no,T88,11,0,m,per,fixed,faces,visual,fear,neg,NaN,NaN,NaN,fear_vs_neutral,415,NaN,NaN,NaN,NaN,51,-23,32,NaN,NaN,0.005,uncorrected,R_Inferior_parietal_lobule,NaN,0.75,background,yes,NaN,NaN,NaN
Williams_L01,no,fMRI,no,T88,11,0,m,per,fixed,faces,visual,fear,neg,NaN,NaN,NaN,fear_vs_neutral,415,NaN,NaN,NaN,NaN,11,-42,0,NaN,NaN,0.005,uncorrected,R_Cerebellum,NaN,0.75,background,yes,NaN,NaN,NaN
Williams_L01,no,fMRI,no,T88,11,0,m,per,fixed,faces,visual,fear,neg,NaN,NaN,NaN,fear_vs_neutral,415,NaN,NaN,NaN,NaN,-29,-56,-33,NaN,NaN,0.005,uncorrected,L_Cerebellum,NaN,0.75,background,yes,NaN,NaN,NaN
Williams_L01,no,fMRI,no,T88,11,0,m,per,fixed,faces,visual,fear,neg,NaN,NaN,NaN,fear_vs_neutral,415,NaN,NaN,NaN,NaN,-25,-14,4,NaN,NaN,0.005,uncorrected,L_Putamen,NaN,0.75,background,yes,NaN,NaN,NaN
Williams_L01,no,fMRI,no,T88,11,0,m,per,fixed,faces,visual,fear,neg,NaN,NaN,NaN,fear_vs_neutral,415,NaN,NaN,NaN,NaN,51,-32,8,NaN,NaN,0.005,uncorrected,R_superior_temporal_gyrus,NaN,0.75,background,yes,NaN,NaN,NaN
Williams_L01,no,fMRI,no,T88,11,0,m,per,fixed,faces,visual,fear,neg,NaN,NaN,NaN,fear_vs_neutral,415,NaN,NaN,NaN,NaN,54,-14,4,NaN,NaN,0.005,uncorrected,R_superior_temporal_gyrus,NaN,0.75,background,yes,NaN,NaN,NaN
Williams_L01,no,fMRI,no,T88,11,0,m,per,fixed,faces,visual,fear,neg,NaN,NaN,NaN,fear_vs_neutral,415,NaN,NaN,NaN,NaN,25,-4,-11,NaN,NaN,0.005,uncorrected,R_amygdala,NaN,0.75,background,yes,NaN,NaN,NaN
Williams_L01,no,fMRI,no,T88,11,0,m,per,fixed,faces,visual,fear,neg,NaN,NaN,NaN,fear_vs_neutral,415,NaN,NaN,NaN,NaN,-25,-7,-8,NaN,NaN,0.005,uncorrected,L_amygdala,NaN,0.75,background,yes,NaN,NaN,NaN
Williams_L01,no,fMRI,no,T88,11,0,m,per,fixed,faces,visual,fear,neg,NaN,NaN,NaN,fear_vs_neutral,415,NaN,NaN,NaN,NaN,18,-21,-11,NaN,NaN,0.005,uncorrected,R_hippocampus,NaN,0.75,background,yes,NaN,NaN,NaN
Williams_L01,no,fMRI,no,T88,11,0,m,per,fixed,faces,visual,fear,neg,NaN,NaN,NaN,fear_vs_neutral,415,NaN,NaN,NaN,NaN,18,-22,-8,NaN,NaN,0.005,uncorrected,R_hippocampus,NaN,0.75,background,yes,NaN,NaN,NaN
Williams_L01,no,fMRI,no,T88,11,0,m,per,fixed,faces,visual,fear,neg,NaN,NaN,NaN,fear_vs_neutral,415,NaN,NaN,NaN,NaN,-11,42,24,NaN,NaN,0.005,uncorrected,L_medial_frontal_cortex,NaN,0.75,background,yes,NaN,NaN,NaN
Williams_L01,no,fMRI,no,T88,11,0,m,per,fixed,faces,visual,fear,neg,NaN,NaN,NaN,fear_vs_neutral,415,NaN,NaN,NaN,NaN,-18,-18,18,NaN,NaN,0.005,uncorrected,L_Thalamus,NaN,0.75,background,yes,NaN,NaN,NaN
Williams_L01,no,fMRI,no,T88,11,0,m,per,fixed,faces,visual,fear,neg,NaN,NaN,NaN,fear_vs_neutral,415,NaN,NaN,NaN,NaN,11,-24,4,NaN,NaN,0.005,uncorrected,R_Thalamus,NaN,0.75,background,yes,NaN,NaN,NaN
Williams_L01,no,fMRI,no,T88,11,0,m,per,fixed,faces,visual,fear,neg,NaN,NaN,NaN,fear_vs_neutral,415,NaN,NaN,NaN,NaN,18,-18,50,NaN,NaN,0.005,uncorrected,R_primary_motor,NaN,0.75,background,yes,NaN,NaN,NaN
Williams_L01,no,fMRI,no,T88,11,0,m,per,fixed,faces,visual,fear,neg,NaN,NaN,NaN,fear_vs_neutral,415,NaN,NaN,NaN,NaN,-36,-63,24,NaN,NaN,0.005,uncorrected,L_Middle_temporal_gyrus,NaN,0.75,background,yes,NaN,NaN,NaN
Williams_L01,no,fMRI,no,T88,11,0,m,per,fixed,faces,visual,fear,neg,NaN,NaN,NaN,fear_vs_neutral,415,NaN,NaN,NaN,NaN,11,-56,8,NaN,NaN,0.005,uncorrected,R_Posterior_cingulate_gyrus,NaN,0.75,background,yes,NaN,NaN,NaN
Williams_L01,no,fMRI,no,T88,11,0,m,per,fixed,faces,visual,fear,neg,NaN,NaN,NaN,fear_vs_neutral,415,NaN,NaN,NaN,NaN,-7,-52,18,NaN,NaN,0.005,uncorrected,L_Posterior_cingulate_gyrus,NaN,0.75,background,yes,NaN,NaN,NaN
Williams_L2004,no,fMRI,no,T88,22,7,b,per,fixed,faces,visual,fear,neg,NaN,NaN,NaN,Fearful_faces_vs_neutral_faces,416,NaN,NaN,NaN,NaN,-18,-7,-9,NaN,NaN,0.001,uncorrected,L_Amygdala,NaN,0.75,background,yes,NaN,NaN,NaN
Williams_L2004,no,fMRI,no,T88,22,7,b,per,fixed,faces,visual,fear,neg,NaN,NaN,NaN,Fearful_faces_vs_neutral_faces,416,NaN,NaN,NaN,NaN,22,-10,-9,NaN,NaN,0.001,uncorrected,R_Amygdala,NaN,0.75,background,yes,NaN,NaN,NaN
Williams_L2004,no,fMRI,no,T88,22,7,b,per,fixed,faces,visual,fear,neg,NaN,NaN,NaN,Fearful_faces_vs_neutral_faces,416,NaN,NaN,NaN,NaN,-20,-35,0,NaN,NaN,0.001,uncorrected,L_Hippocampus,NaN,0.75,background,yes,NaN,NaN,NaN
Williams_L2004,no,fMRI,no,T88,22,7,b,per,fixed,faces,visual,fear,neg,NaN,NaN,NaN,Fearful_faces_vs_neutral_faces,416,NaN,NaN,NaN,NaN,-11,52,35,NaN,NaN,0.001,uncorrected,L_Medial_prefrontal_cortex,NaN,0.75,background,yes,NaN,NaN,NaN
Williams_L2004,no,fMRI,no,T88,22,7,b,per,fixed,faces,visual,fear,neg,NaN,NaN,NaN,Fearful_faces_vs_neutral_faces,416,NaN,NaN,NaN,NaN,18,32,35,NaN,NaN,0.001,uncorrected,R_Medial_prefrontal_cortex,NaN,0.75,background,yes,NaN,NaN,NaN
Williams_L2004,no,fMRI,no,T88,22,7,b,per,fixed,faces,visual,fear,neg,NaN,NaN,NaN,Fearful_faces_vs_neutral_faces,416,NaN,NaN,NaN,NaN,11,28,14,NaN,NaN,0.001,uncorrected,R_Anterior_cingulate_gyrus,NaN,0.75,background,yes,NaN,NaN,NaN
